Antifade,Transcript,Stack_No,Avg_Max,Std_Max,SEM_Max,Avg_Min,Std_Min,SEM_Min,Avg_Mean,Std_Mean,SEM_Mean,Norm_avg_Max,Norm_std_Max,Norm_SEM_Max,Norm_avg_Min,Norm_std_Min,Norm_SEM_Min,Norm_avg_Mean,Norm_std_Mean,Norm_SEM_Mean
Vecta_only,nos-2,31,1530.363636,435.8436125,131.4117936,265,83.57152625,25.19776325,578.5806364,174.6473442,52.65815559,0.86526297,0.035624687,0.010741247,0.936650322,0.039486943,0.011905761,0.908154526,0.022378165,0.006747271
Vecta_only,nos-2,32,1524.454545,435.3259385,131.255709,265.9090909,83.11011316,25.05864197,577.3537273,174.0736263,52.48517312,0.862277791,0.03449619,0.010400993,0.940721755,0.039231132,0.011828631,0.906302481,0.022404007,0.006755062
Vecta_only,nos-2,33,1526.272727,438.4600531,132.2006802,265,85.0752608,25.65115627,576.0894545,173.3513712,52.26740502,0.86288948,0.033579395,0.010124569,0.934813562,0.038380557,0.011572173,0.904461405,0.02263247,0.006823946
Vecta_only,nos-2,34,1524.545455,449.0379413,135.3900334,265.2727273,85.68441038,25.83482178,574.9565455,172.7603749,52.08921291,0.860102366,0.033580528,0.01012491,0.935539262,0.039053589,0.0117751,0.902777692,0.022971372,0.006926129
Vecta_only,nos-2,35,1527.909091,438.4060799,132.1844066,263,83.76156637,25.2550625,573.7796364,172.2335643,51.93037355,0.86395841,0.038596644,0.011637326,0.928372681,0.041733826,0.012583222,0.900994784,0.023130639,0.00697415
Vecta_only,nos-2,36,1525.727273,434.5068678,131.0087499,262.7272727,85.61902932,25.81510865,572.7491818,171.8555134,51.81638692,0.862737175,0.029737384,0.008966159,0.926120062,0.032959338,0.009937614,0.899418156,0.023164529,0.006984368
Vecta_only,nos-2,37,1520,426.6450515,128.6383231,260.5454545,83.03777892,25.03683237,571.8019091,171.4145623,51.68343516,0.860266734,0.039176393,0.011812127,0.92013567,0.036627491,0.011043604,0.898005717,0.023365756,0.007045041
Vecta_only,nos-2,38,1516.909091,412.9511968,124.5094706,262.9090909,81.36639914,24.53289241,570.6885455,170.7236853,51.47512789,0.860352723,0.038770282,0.01168968,0.930720645,0.050731995,0.015296272,0.896400825,0.023759252,0.007163684
Vecta_only,nos-2,39,1510.181818,427.9109296,129.0199997,262.7272727,86.07565383,25.95278612,569.6232727,170.4078453,51.37989857,0.854039091,0.031303883,0.009438476,0.925885104,0.03799053,0.011454576,0.894716611,0.023707256,0.007148007
Vecta_only,nos-2,40,1497.181818,423.22472,127.6070544,264.3636364,84.48937534,25.47450516,568.4101818,169.8573027,51.21390371,0.847150772,0.036071649,0.010876011,0.933157733,0.038609656,0.011641249,0.89288432,0.023794303,0.007174252
Vecta_only,nos-2,41,1500.090909,422.3921056,127.3560117,259.3636364,81.70345492,24.63451855,567.3301818,169.2385348,51.02733818,0.849080346,0.035043605,0.010566045,0.917187386,0.049359814,0.014882544,0.891310767,0.024148697,0.007281106
Vecta_only,nos-2,42,1496.363636,420.6987694,126.8454516,260.0909091,80.60825584,24.3043036,566.2265455,168.6029282,50.83569559,0.846529326,0.036226926,0.010922829,0.921120375,0.049095425,0.014802828,0.889700622,0.024282904,0.007321571
Vecta_only,nos-2,43,1500.909091,403.752512,121.7359628,260.4545455,82.64304403,24.91781533,565.2322727,168.1679161,50.70453451,0.852019796,0.033003729,0.009950999,0.920237712,0.045196514,0.013627262,0.88818037,0.024399353,0.007356682
Vecta_only,nos-2,44,1487.090909,421.5664727,127.107074,260.9090909,81.87851311,24.68730058,564.2479091,167.7454271,50.57714928,0.840919592,0.033923653,0.010228366,0.922198529,0.043428296,0.013094124,0.886684797,0.024484387,0.007382321
Vecta_only,nos-2,45,1485.272727,401.9248912,121.1849144,260.4545455,80.21267186,24.18503055,563.1537273,167.1111929,50.38592046,0.842789893,0.036894361,0.011124068,0.922639159,0.04746545,0.014311372,0.88509465,0.024845118,0.007491085
Vecta_only,nos-2,46,1476.909091,394.607515,118.9786424,259.9090909,82.69637785,24.93389608,562.1282727,166.7366455,50.27299016,0.838885889,0.037510031,0.0113097,0.91770892,0.035213321,0.010617216,0.883519336,0.024874732,0.007500014
Vecta_only,nos-2,47,1471.818182,411.9242207,124.1998257,260.1818182,83.4575559,25.16339989,561.1950909,166.35523,50.15798909,0.833771886,0.030286377,0.009131686,0.918351734,0.042876358,0.012927708,0.882089327,0.025019969,0.007543805
Vecta_only,nos-2,48,1476.818182,411.8232189,124.1693725,260.0909091,82.4844889,24.87000916,560.2777273,165.9298928,50.02974509,0.836092691,0.041270338,0.012443475,0.918953557,0.042857281,0.012921956,0.880701888,0.025093013,0.007565828
Vecta_only,nos-2,49,1462.363636,408.8274141,123.2661033,258.6363636,80.48139254,24.26605288,559.2019091,165.4841202,49.89533959,0.827652407,0.041538445,0.012524312,0.915634032,0.043692501,0.013173785,0.879048124,0.025065937,0.007557664
Vecta_only,nos-2,50,1456.363636,404.2781895,121.8944605,259.8181818,81.19090858,24.47998001,558.2196364,164.9961571,49.74821317,0.82525832,0.039586284,0.011935714,0.919343126,0.045454299,0.013704987,0.87759992,0.025303556,0.007629309
Vecta_only,nos-2,51,1456.818182,401.9076556,121.1797176,257.4545455,81.08312233,24.44748124,557.329,164.635485,49.63946644,0.825775427,0.043623432,0.01315296,0.910909293,0.043713819,0.013180212,0.87624297,0.025338033,0.007639704
Vecta_only,nos-2,52,1460.090909,381.8401379,115.1291334,256.9090909,78.75335491,23.74502993,556.3773636,164.0435047,49.46097768,0.830258684,0.045184319,0.013623585,0.911353263,0.057028948,0.017194875,0.874855646,0.025612187,0.007722365
Vecta_only,nos-2,53,1447.181818,398.756271,120.2295394,257,76.94283592,23.19913792,555.452,163.5848617,49.32269161,0.820217868,0.043224343,0.01303263,0.912829085,0.058433475,0.017618355,0.873476254,0.025710811,0.007752101
Vecta_only,nos-2,54,1455.181818,381.3853217,114.9920012,256.0909091,80.74088747,24.34429354,554.6074545,163.1048798,49.17797162,0.827088551,0.047980741,0.014466738,0.904890176,0.035709446,0.010766803,0.87223443,0.025852981,0.007794967
Vecta_only,nos-2,55,1444.090909,391.9942486,118.190713,256.9090909,79.38948866,23.93683147,553.6742727,162.5086834,48.99821163,0.819177717,0.046177261,0.013922968,0.909639053,0.043511046,0.013119074,0.870902061,0.026107831,0.007871807
Vecta_only,nos-2,56,1441.272727,375.5641332,113.2368468,254.0909091,77.06549753,23.23612178,552.7117273,162.0612965,48.86331942,0.819479059,0.051255688,0.015454172,0.900749343,0.0477005,0.014382242,0.869457731,0.026213712,0.007903732
Vecta_only,nos-2,57,1440.818182,392.4512245,118.3284964,256.2727273,80.42896358,24.25024495,551.7362727,161.504866,48.69554932,0.81740801,0.052491104,0.015826663,0.906459381,0.043670066,0.01316702,0.868032981,0.026388031,0.007956291
Vecta_only,nos-2,58,1426.272727,369.8310671,111.5082623,257.4545455,80.04294302,24.13385537,550.7970909,161.0069217,48.54541345,0.811656037,0.060001142,0.018091025,0.911000908,0.040445969,0.012194918,0.866645431,0.026647313,0.008034467
Vecta_only,nos-2,59,1432.090909,370.6975734,111.7695238,255.2727273,79.72213107,24.03712693,549.9236364,160.6884861,48.4494015,0.814751548,0.055554752,0.016750388,0.902996296,0.040811694,0.012305189,0.865298784,0.026760645,0.008068638
Vecta_only,nos-2,60,1424.909091,377.0282362,113.6782904,255.2727273,78.66522854,23.71845883,549.0449091,160.2875973,48.32852899,0.809675953,0.047295785,0.014260216,0.904041858,0.041465659,0.012502367,0.863977431,0.026904783,0.008112097
Vecta_only,nos-2,61,1423.454545,355.5031262,107.1882256,255,77.10771686,23.24885139,548.1533636,159.8113641,48.18493925,0.811692691,0.047271973,0.014253036,0.904512671,0.048904363,0.01474522,0.862656926,0.027026434,0.008148776
Vecta_only,nos-2,62,1424.090909,370.6158266,111.7448762,254.2727273,79.06211597,23.83812489,547.2335455,159.344458,48.04416177,0.810224171,0.050695219,0.015285184,0.89930667,0.040047035,0.012074635,0.861292872,0.027252734,0.008217009
Vecta_only,nos-2,63,1431.181818,372.9039603,112.4347745,254.0909091,81.25694376,24.49989037,546.4041818,159.0914464,47.96787592,0.814372791,0.051904827,0.015649894,0.896987768,0.046045807,0.013883333,0.859978311,0.027185064,0.008196605
Vecta_only,nos-2,64,1408.272727,359.2770772,108.3261146,252.9090909,76.74692769,23.14006936,545.5328182,158.5955933,47.81837057,0.802143916,0.058971862,0.017780685,0.89728251,0.04963314,0.014964955,0.858705731,0.027458728,0.008279118
Vecta_only,nos-2,65,1402.363636,363.0626042,109.4674939,252,76.09730613,22.94420109,544.7163636,158.0927158,47.66674729,0.798102982,0.054588371,0.016459013,0.893709689,0.04392328,0.013243367,0.857515046,0.027719582,0.008357768
Vecta_only,nos-2,66,1405.909091,362.1291081,109.1860343,251.0909091,77.91078814,23.49098649,543.944,157.6156441,47.52290477,0.800307041,0.055249769,0.016658432,0.888741128,0.043607973,0.013148298,0.856410539,0.027997897,0.008441683
Vecta_only,nos-2,67,1395.090909,363.897638,109.7192661,254.1818182,78.82742947,23.76736425,543.0863636,157.1916507,47.39506596,0.793238191,0.051003186,0.015378039,0.899631019,0.044190381,0.013323901,0.855123771,0.028302634,0.008533565
Vecta_only,nos-2,68,1399,362.2043622,109.2087243,251.3636364,75.49605649,22.7629175,542.2382727,156.8872917,47.30329827,0.795684404,0.048850417,0.014728955,0.892636941,0.049860552,0.015033522,0.853817083,0.028225441,0.008510291
Vecta_only,nos-2,69,1407.454545,363.4758214,109.5920836,252.9090909,77.53896381,23.37887724,541.4407273,156.4063753,47.1582965,0.800894591,0.054309897,0.01637505,0.896420156,0.050592856,0.01525432,0.852659443,0.028445941,0.008576774
Vecta_only,nos-2,70,1401.363636,363.5363181,109.6103241,251.5454545,76.36800853,23.02582094,540.6771818,155.951299,47.02108584,0.796892527,0.050699244,0.015286397,0.892297948,0.046795409,0.014109347,0.851535353,0.028634447,0.008633611
Vecta_only,nos-2,71,1396.090909,359.3467558,108.3471235,250.6363636,76.27355076,22.99734085,539.8809091,155.7474461,46.95962187,0.794146667,0.047586613,0.014347904,0.889524258,0.053220895,0.016046704,0.850282991,0.028599498,0.008623073
Vecta_only,nos-2,72,1397,359.221937,108.3094892,252.1818182,76.53472177,23.07608687,538.9206364,155.1295118,46.77330769,0.79516433,0.052419489,0.015805071,0.894521891,0.053581909,0.016155553,0.848894736,0.028906594,0.008715666
Vecta_only,nos-2,73,1390.363636,367.8100795,110.8989116,251.9090909,75.84517723,22.86818137,538.0947273,154.7272638,46.65202534,0.789526107,0.045966893,0.01385954,0.894006101,0.046567638,0.014040671,0.847658596,0.029080001,0.00876795
Vecta_only,nos-2,74,1394.818182,361.8584856,109.1044386,252.0909091,77.71673506,23.43247729,537.2339091,154.1105107,46.46606729,0.79332325,0.050690178,0.015283664,0.892589113,0.039552353,0.011925483,0.84645305,0.029418095,0.008869889
Vecta_only,nos-2,75,1386.545455,363.2482247,109.5234606,251.0909091,75.20166826,22.67415611,536.4136364,153.7188231,46.34796903,0.787959253,0.042739328,0.012886392,0.890842726,0.046893156,0.014138819,0.845211541,0.029635232,0.008935359
Vecta_only,nos-2,76,1387.090909,374.8110069,113.0097707,250.4545455,77.65096733,23.41264757,535.6229091,153.4271757,46.26003405,0.786955146,0.042387651,0.012780358,0.886056884,0.040184798,0.012116172,0.844002056,0.029699435,0.008954717
Vecta_only,nos-2,77,1395.454545,368.9578197,111.2449683,250.2727273,75.5898021,22.79118287,534.9231818,152.9932629,46.12920441,0.792783844,0.045573167,0.013740827,0.887442672,0.045315555,0.013663154,0.84297829,0.0298343,0.00899538
Vecta_only,nos-2,78,1382.909091,366.2847129,110.4389963,251.7272727,76.32442716,23.01268066,534.2484545,152.6325433,46.02044335,0.785321159,0.047544218,0.014335121,0.892359699,0.044273026,0.01334882,0.841998858,0.030013632,0.00904945
Vecta_only,nos-2,79,1379.181818,352.1547439,106.1786503,251.5454545,76.16346058,22.96414741,533.4166364,152.0492551,45.84457536,0.784879636,0.049087346,0.014800392,0.892766784,0.052408653,0.015801804,0.840813515,0.030410134,0.009169001
Vecta_only,nos-2,80,1372.454545,350.2011889,105.5896313,251.4545455,75.53060788,22.77333514,532.5215455,151.7621225,45.75800161,0.781385896,0.051369118,0.015488372,0.892795679,0.05045862,0.015213846,0.839420686,0.030393897,0.009164105
Vecta_only,nos-2,81,1374.636364,344.5815644,103.8952508,251.3636364,75.76314767,22.84344852,531.8396364,151.3440664,45.63195296,0.783480036,0.048321674,0.014569533,0.8920909,0.05190937,0.015651264,0.838429655,0.030720646,0.009262623
Vecta_only,nos-2,82,1356.727273,343.9633966,103.7088662,250.6363636,75.54504977,22.77768953,531.14,150.9005115,45.49821611,0.772710935,0.047878653,0.014435957,0.889359092,0.051714517,0.015592514,0.837432568,0.030970293,0.009337895
Vecta_only,nos-2,83,1358.272727,347.9756,104.918591,249.6363636,74.93099856,22.59254613,530.4140909,150.5418236,45.39006764,0.773310916,0.056763907,0.017114962,0.885909313,0.052650001,0.015874573,0.836360037,0.03120935,0.009409973
Vecta_only,nos-2,84,1362.818182,349.6838052,105.4336343,249.4545455,74.42629057,22.44037094,529.7236364,150.1909342,45.28427052,0.775712505,0.047769872,0.014403158,0.887070574,0.060433509,0.018221388,0.835327466,0.031283779,0.009432414
Vecta_only,nos-2,85,1350.454545,339.9503975,102.4989014,250.0909091,74.61294063,22.49664805,528.8870909,149.8894357,45.19336531,0.769037907,0.046869241,0.014131608,0.888761694,0.055372485,0.016695433,0.834029951,0.031242812,0.009420062
Vecta_only,nos-2,86,1349.090909,338.9012997,102.1825865,248.0909091,74.74550762,22.5366185,528.205,149.4188794,45.05148722,0.768368316,0.051201095,0.015437711,0.880465526,0.047663192,0.014370993,0.833070253,0.031491057,0.009494911
Vecta_only,nos-2,87,1352,352.7999433,106.3731853,247.4545455,72.09488697,21.73742631,527.3957273,149.0123902,44.92892613,0.768435944,0.050193031,0.015133768,0.880279301,0.059615452,0.017974735,0.831863291,0.031718353,0.009563443
Vecta_only,nos-2,88,1355.727273,335.1677463,101.0568779,247.7272727,73.68051426,22.21551092,526.7050909,148.5599021,44.79249584,0.773054694,0.046997732,0.014170349,0.880093005,0.051543022,0.015540806,0.830874193,0.031873369,0.009610182
Vecta_only,nos-2,89,1354.090909,342.3484934,103.2219545,245.8181818,71.51058409,21.56125236,525.9698182,148.3299868,44.72317375,0.770620394,0.04410136,0.01329706,0.875283053,0.057955509,0.017474243,0.829717841,0.031838772,0.009599751
Vecta_only,nos-2,90,1349.181818,337.7767956,101.8435358,246.1818182,73.65163702,22.20680411,525.2394545,147.9446728,44.60699722,0.768700296,0.046872434,0.014132571,0.874297857,0.052526958,0.015837474,0.828632823,0.032045219,0.009661997
Vecta_only,nos-2,91,1340.363636,331.9069968,100.0737249,248.2727273,75.69688357,22.82346914,524.5392727,147.6468703,44.51720639,0.764159353,0.054424727,0.016409673,0.879719045,0.044022344,0.013273236,0.827559876,0.032083122,0.009673425
Vecta_only,nos-2,92,1332.272727,352.3033042,106.223443,247.8181818,74.81018404,22.55611918,523.7789091,147.1455376,44.36604888,0.756489354,0.044937019,0.013549021,0.878985944,0.048265923,0.014552723,0.826477841,0.032327623,0.009747145
Vecta_only,nos-2,93,1330.818182,340.0181813,102.519339,247.1818182,75.22608348,22.68151758,522.9978182,146.7497007,44.24669957,0.757128862,0.047870118,0.014433384,0.87671829,0.050844783,0.015330279,0.82531925,0.032377833,0.009762284
Vecta_only,nos-2,94,1329.636364,335.491959,101.1546316,245.2727273,73.5759348,22.18397903,522.4323636,146.3881171,44.13767802,0.757141938,0.046820546,0.014116926,0.870629059,0.048514521,0.014627678,0.824511146,0.032579324,0.009823036
Vecta_only,nos-2,95,1308.545455,320.602983,96.66543649,246.3636364,74.79207542,22.55065922,521.6878182,145.9730407,44.01252776,0.746170549,0.047277073,0.014254574,0.873390334,0.04602886,0.013878223,0.823414953,0.03275633,0.009876405
Vecta_only,nos-2,96,1310.818182,331.4380238,99.93232421,247.9090909,73.41178999,22.13448751,521.0115455,145.4925156,43.86764402,0.746365479,0.050063368,0.015094673,0.880908005,0.050871223,0.015338251,0.822460442,0.033050135,0.009964991
Vecta_only,nos-2,97,1325.909091,316.2035593,95.33896032,246.1818182,72.51595436,21.8643829,520.4332727,145.3878699,43.83609213,0.757719602,0.054857524,0.016540166,0.875941131,0.058036622,0.0174987,0.821536825,0.03302363,0.009956999
Vecta_only,nos-2,98,1304.545455,318.1133017,95.91476933,245.9090909,70.8935181,21.37519997,519.7282727,145.0146921,43.72357479,0.744494616,0.056302946,0.016975977,0.875259769,0.055496127,0.016732712,0.820485764,0.033220023,0.010016214
Vecta_only,nos-2,99,1310.818182,318.0970978,95.90988367,246.3636364,73.3638504,22.12003318,518.9441818,144.5052687,43.56997786,0.747917597,0.051409099,0.015500427,0.874908052,0.052574645,0.015851852,0.819358266,0.033435073,0.010081054
Vecta_only,nos-2,100,1296.636364,327.7176445,98.81058765,247.0909091,73.99115426,22.30917241,518.3329091,144.2027237,43.47875711,0.73813596,0.041099195,0.012391874,0.877160845,0.048258795,0.014550574,0.818455512,0.033507021,0.010102747
No_antifade,nos-2,1,854.4166667,287.8012124,83.08105374,140.4166667,24.28788824,7.011309407,304.557,105.2581757,30.38541804,1,0,0,1,0,0,1,0,0
No_antifade,nos-2,2,472,117.1277469,33.8118681,122.5,13.02096212,3.758827993,211.0888333,53.17797263,15.35115841,0.575143192,0.081489584,0.023524017,0.880657975,0.057985953,0.016739103,0.714584172,0.083911962,0.024223297
No_antifade,nos-2,3,328.4166667,74.94295811,21.63416852,116.4166667,9.139905841,2.638463549,175.75725,34.73843051,10.0281211,0.408917436,0.094359352,0.027239199,0.840116078,0.075005758,0.021652297,0.605417907,0.10928621,0.031548212
No_antifade,nos-2,4,254.6666667,52.03553564,15.02136526,112.25,7.978664732,2.303242115,157.38425,24.46861684,7.06348126,0.324654087,0.101386892,0.029267875,0.811094528,0.079828794,0.023044588,0.548881198,0.120995714,0.034928454
No_antifade,nos-2,5,222.6666667,38.85247935,11.21574471,110.4166667,5.775470596,1.667234752,146.9080833,18.3166342,5.287556842,0.288921361,0.109902518,0.031726124,0.799625384,0.088114437,0.025436447,0.516656915,0.126710828,0.036578265
No_antifade,nos-2,6,204.25,29.47148082,8.507683693,108.5833333,5.38446137,1.554360111,140.2978333,14.35011492,4.142521355,0.266544594,0.103902659,0.029994114,0.786622599,0.08842378,0.025525747,0.496320758,0.130034466,0.037537717
No_antifade,nos-2,7,188.5,24.76250832,7.148320422,107.5833333,3.964807305,1.144541283,136.0069167,11.7441743,3.390251098,0.246848944,0.099543096,0.028735617,0.780688845,0.09571118,0.027629438,0.483029631,0.131523298,0.037967506
No_antifade,nos-2,8,182,21.2303385,6.128670823,107.0833333,3.848455023,1.110953272,133.0736667,9.979073662,2.880710433,0.240042318,0.102492426,0.029587015,0.777020117,0.094452017,0.027265949,0.473918965,0.132475552,0.038242398
No_antifade,nos-2,9,177.25,20.49001974,5.914959207,105.8333333,3.214550254,0.927960727,130.9006667,8.744579592,2.524342691,0.23384073,0.099247055,0.028650157,0.768678333,0.097893225,0.02825934,0.467073172,0.132855088,0.03835196
No_antifade,nos-2,10,173.0833333,15.22234203,4.394311635,105.9166667,3.528026317,1.018453472,129.26425,7.847153765,2.265278169,0.231080941,0.10657903,0.030766716,0.768892409,0.09563883,0.027608552,0.461886419,0.133015844,0.038398367
No_antifade,nos-2,11,171,15.39185145,4.443244788,105.4166667,2.968266508,0.856864734,127.9379167,7.13972763,2.061061835,0.226602559,0.098423074,0.028412294,0.765772677,0.098580534,0.028457749,0.457647533,0.133026332,0.038401394
No_antifade,nos-2,12,170.25,17.39971264,5.022864389,104.9166667,2.429303429,0.701279494,126.8818333,6.641470604,1.917227421,0.224754131,0.094614474,0.027312846,0.762616125,0.100722375,0.029076045,0.454175559,0.132676744,0.038300477
